Title,Name,Part of volume,Physical description,Acquisition,destination,Languages,Authors,Mentions,Party to the Deed,Key Words,Notes,URL
[u'MS. Heb. e. 48/6'],[u'Arabic commentary on Numbers xxiii. 10'],[u'MS. Heb. e. 48'],"[u'Syr\u200e.\u200e squ\u200e.\u200e Rabb\u200e.\u200e char\u200e.\u200e\u200e;\u200e \u200e4\u200eto\u200e,\u200e paper \u200e,\u200e injured and obliterated\u200e.\u200e ']","[u'Bought from Wertheimer, 1893 (from the Genizah).']","[u'47a', u'60b']",[u'Main language: Judeo-Arabic.'],[],[],[],[u'Bible. Commentaries. Anonymous. Arabic: Numbers. (Qaraite).'],[u'Specimen for identification \u200e(\u200e fol. 47 \u200e)\u200e\u200e:\u200e \u05d5\u05e7\u05d3 \u05e4\u05e1\u05e8 \u05d1\u05e2\u05e5\u0307 \u05d0\u05dc\u05e2\u05dc\u05de\u05d0 \u05e2\u05e4\u05e8 \u05d9\u05e2\u05e7\u05d1 \u05d2\u05e4\u05e8 \u05d9\u05e2\u05e7\u05d1 \u05de\u05ea\u05dc \u05d0\u05d5 \u05dc\u05e2\u05b9\u05e4\u05b6\u05e8 \u05d4\u05d0\u05d9\u05b6\u05dc\u05d9\u05dd \u05d5\u05d4\u05d5 \u05e7\u05d5\u05dc \u05d1\u05e2\u05d9\u05d3 \u200e;\u200e fol. 58b  \u05d5\u05d0\u05db\u05ea\u05dc\u05e3 \u05d0\u05dc\u05e2\u05dc\u05de\u05d0\u200e.\u200e The author was a Karaite according to the following passage \u200e(\u200exxviii\u200e.\u200e \u200e2\u200e\u200e6\u200e\u200e)\u200e\u200e:\u200e \u05d5\u05e7\u05d5\u0307 \u05d1\u05e9\u05d1\u05e2\u05ea\u05d9\u05db\u05dd \u05d9\u05e8\u05d9\u05d3 \u05d1\u05d4 \u05d0\u05df \u05d4\u05d3\u05d0 \u05d0\u05dc\u05d9\u05d5\u05dd \u05de\u05d5\u05e8\u05da \u05d1\u05e9\u05d1\u05e2\u05d4 \u05e9\u05d1\u05d5\u05e2\u05d5\u05ea \u05d5\u05dc\u05d9\u05e1 \u05d4\u05d5 \u05de\u05d5\u05e8\u05da \u05d1\u05db\u05dd \u05d9\u05d5\u05dd \u05de\u05df \u05e9\u05d4\u05d3 \u05de\u05ea\u0307\u05dc \u05e1\u05d0\u05d9\u05e8 \u05d0\u05dc\u05de\u05d5\u05e2\u05d3\u05d9\u05dd \u05d0\u05dc\u05d3\u05d9 \u05e7\u05d0\u05dc \u05e4\u05d9\u05d4\u05d0 \u05d1\u05d0\u05d7\u05d3 \u05dc\u05d7\u05d3\u05e9 \u05d1\u05e2\u05e9\u05d5\u05e8 \u05dc\u05d7\u05d3\u05e9 \u05d1\u05d0\u05e8\u05d1\u05e2\u05d4 \u05e2\u05e9\u05e8 \u05d1\u05d7\u05de\u05e9\u05d4 \u05e2\u05e9\u05e8 \u05d5\u05d0\u05e0\u05de\u05d0 \u05d4\u05d3\u05d0 \u05d0\u05dc\u05d9\u05d5\u05dd \u05d4\u05d5 \u05d1\u05e2\u05e7\u05d1 \u05e9\u05d1\u05e2\u05d4 \u05e9\u05d1\u05d5\u05e2\u05d5\u05ea \u05d5\u05d0\u05d5\u05dc \u05e9\u05d1\u05e2\u05d4 \u05e9\u05d1\u05d5\u05e2\u05d5\u05ea \u05d4\u05d5 \u05d0\u05d5\u05dc \u05d9\u05d5\u05dd \u05de\u05de\u05d7\u05e8\u05ea \u05e9\u05d1\u05ea \u05de\u05df \u05e9\u05d1\u05e2\u05ea \u05d9\u05de\u05d9 \u05de\u05e6\u05d4. \u05d5\u05e7\u05d0\u05dc \u05de\u05e4\u05e1\u05e8 \u05d0\u05db\u05e8 \u05d0\u05e0\u05d4 \u05d0\u05e8\u05d0\u05d3 \u05d1\u05d4 \u05d0\u05df \u05d0\u05dc\u05de\u05e0\u05d7\u05d4 \u05d7\u05d3\u05e9\u05d4 \u05de\u05d2\u05d0\u05d1 \u05d0\u05dc\u05d9 \u05d0\u05dc\u05db\u05d4\u05df (?) \u05de\u05df \u05d0\u05dc \u05d9\u05d5\u05dd \u05d0\u05dc\u05d2\u05de\u05e2\u05d4 \u05e4\u05dc\u05d3\u05dc\u05da \u05e7\u05d0\u05dc \u05d1\u05e9\u05d1\u05e2\u05ea\u05d9\u05db\u05dd. \u05d5\u05e7\u05d0\u05dc \u05d0\u05db\u05e8 (obliterated) \u200e;\u200e ends with \u05de\u05d5\u05e1\u05e3\u200e.\u200e '],http://genizah.bodleian.ox.ac.uk/profile/manuscript/0a31dcd2-d06f-4cfd-9669-8be7d5541eb7
[u'MS. Heb. e. 49'],[u'Fragments of books of fables'],[],"[u'Span\u200e.\u200e and ltal\u200e.\u200e Rabb\u200e.\u200e char\u200e.\u200e\u200e;\u200e \u200e8\u200evo\u200e,\u200e paper \u200e,\u200e injured\u200e.\u200e ', u'Ff\u200e.\u200e \u200e2\u200e\u200e8\u200e\u200e.\u200e ']","[u'Bought from Wertheimer, 1893 (from the Genizah).']","[u'Bodleian Library, Oxford University', u'1a', u'28b']",[u'Main language: Hebrew.'],[],[],[],"[u'Fables.', u'Grammatical treatises.', u'Poems.']",[u'All incomplete\u200e.\u200e '],http://genizah.bodleian.ox.ac.uk/profile/manuscript/2f01fb77-a3e7-48e6-ae70-85f4ed0eb90d
[u'MS. Heb. e. 50/1'],[u'Casuistical treatise in Arabic'],[u'MS. Heb. e. 50'],"[u'Syr\u200e.\u200e Rabb\u200e.\u200e char\u200e.\u200e\u200e;\u200e \u200e8\u200evo\u200e,\u200e paper \u200e.\u200e ']","[u'Bought from Wertheimer, 1893 (from the Genizah).']","[u'1a', u'16b']",[u'Main language: Judeo-Arabic.'],[],"[u'Hai Gaon', u'Natronai', u'Pal\u1e6doi', u'Samuel b. Hophni', u'Seadiah b. Joseph al-fayyumi, Gaon', u'Sherira Gaon']",[],[u'Casuistical treatises and notes. Arabic.'],"[u'beg\u200e.\u200e with the fourteenth chapter\u200e,\u200e headed \u05e4\u05d9 \u05d5\u05d0\u05d2\u0307\u05d1\u05d0\u05ea \u05d0\u05dc\u05d0\u05d1\u05dc \u05d5\u05dc\u05d5\u05d0\u05d6\u05de\u05d4 \u05e2\u05dc\u05d9 \u05d0\u05dc\u05db\u05d5\u05d0\u05e5 \u05de\u05df \u05d0\u05e7\u05e8\u05d1\u05d0\u05d9\u05d4 \u05d5\u05d0\u05dc\u05e2\u05d5\u05d0\u05dd \u05de\u05e0\u05d4\u05dd \u05e4\u05e0\u05e7\u05d5\u05dc \u200e,\u200e on the rules of mourning\u200e,\u200e divided into thirteen parts \u200e(\u200e\u05e7\u05e1\u05dd\u200e)\u200e\u200e,\u200e ending with the following words\u200e:\u200e \u05e4\u05d4\u05d0\u05d3\u05d4 \u05d9\u0307\u05d2\u0307 \u05e7\u05e1\u05dd \u05ea\u05dc\u05d6\u05dd \u05d0\u05dc\u05d0\u05e0\u05e1\u05d0\u05df \u05e4\u05d9 \u05d7\u05e7 \u05d5\u05d0\u05dc\u05d3\u05d9\u05d4 \u05d3\u05d5\u05df \u05e1\u05d0\u05d9\u05e8 \u05d0\u05dc\u05d0\u05d4\u05dc \u200e.\u200e Next comes \u200e(\u200e fol. 5 \u200e)\u200e \u05d5\u05de\u05df \u05de\u05d0\u05ea\u05ea \u05d6\u05d5\u05d2\u0307\u05ea\u05d4 \u05d5\u05dc\u05dd \u05d9\u05db\u05df \u05dc\u05d4 \u05d5\u05dc\u05d3 \u200e.\u200e  There are the following quotations\u200e:\u200e  a \u200e(\u200e fol. 7 \u200e)\u200e \u05d5\u05db\u05d3\u05dc\u05da \u05de\u05df \u05e7\u05ea\u05dc\u05d4 \u05d0\u05dc\u05e1\u05dc\u05d8\u05d0\u05df \u05d0\u05d5 \u05e2\u05e1\u05db\u05e8 \u05d0\u05d5 \u05e2\u05d3\u05d5 \u05d0\u05d5 \u05de\u05d0 \u05e9\u05d1\u05d4 \u05d3\u05dc\u05da \u05e4\u05d0\u05df \u05d0\u05dc\u05d0\u05d1\u05d9\u05dc\u05d5\u05ea \u05d5\u05d0\u05d2\u05d1\u05d4 \u05e2\u05dc\u05d9\u05d4 \u05de\u05d3 \u05d9\u05d3\u05e4\u05df \u05d0\u05d5 \u05de\u05d3 \u05d9\u05e7\u05e2 \u05d0\u05dc\u05de\u05e0\u05e2 \u05d5\u05d0\u05dc\u05d0\u05d9\u05d0\u05dd \u05de\u05df \u05d3\u05e4\u05e0\u05d4 \u05d5\u05db\u05d3\u05d0\u05dc\u05da \u05e7\u05d0\u05dc \u05e8\u05d1 \u05e9\u05e8\u05d9\u05e8\u05d0 \u05d5\u05e8\u05d1 \u05d4\u05d0\u05d9\u05d9 \u05d6\u0307\u05dc\u0307 \u200e;\u200e b \u200e(\u200e fol. 8b \u200e)\u200e \u05d5\u05e7\u05d0\u05dc \u05e8\u05d1\u05d9\u05e0\u05d5 \u05e9\u05de\u05d5\u05d0\u05dc \u05d1\u05df \u05d7\u05e4\u05e0\u05d9 \u05d2\u05d0\u05d5\u05df \u05d6\u0307\u05e6\u0307\u05dc\u0307 \u05d0\u05df \u05d0\u05dc\u05d3\u05d9\u05df \u05d9\u05ea\u05d1\u05e2\u05d5\u05df \u05d0\u05dc\u05d2\u0307\u05e0\u05d0\u05d6\u05d4 \u05d9\u05d2\u0307\u05d5\u05d6 \u05d0\u05df \u05d9\u05db\u05d5\u05e0\u05d5 \u05db\u05dc\u05e4\u05d4\u05d0 \u05d5\u05e7\u05d3\u05d0\u05de\u05d4\u05d0 \u05e2\u05dc\u05d9 \u05de\u05d0 \u05e7\u05d0\u05dc \u05d0\u05dc\u05e7\u05d3\u05de\u05d0 \u05d0\u05ea \u05e9\u05dc\u05e4\u05e0\u05d9 \u05d4\u05de\u05d8\u05d4... \u200e;\u200e c \u200e(\u200e fol. 9 \u200e)\u200e R\u200e.\u200e Natronai is quoted\u200e;\u200e d \u200e(\u200e fol. 9b \u200e)\u200e R\u200e.\u200e Paltoi is quoted\u200e;\u200e e \u200e(\u200e fol. 10 \u200e)\u200e \u05d5\u05e7\u05d0\u05dc \u05e8\u05d1\u05d9\u05e0\u05d5 \u05e1\u05e2\u05d3\u05d9\u05d4 \u05d2\u05d0\u05d5\u05df \u05d6\u0307\u05e6\u0307\u05dc\u0307 \u05d0\u05df \u05d0\u05dc\u05d0\u05d1\u05dc \u05d9\u05d1\u05e8\u05da \u05d1\u05e8\u05db\u05ea \u05de\u05d6\u05d5\u05df \u05dc\u05e0\u05e4\u05e1\u05d4 \u200e;\u200e  f \u200e(\u200e ibid. \u200e)\u200e \u05d5\u05e7\u05d0\u05dc \u05e8\u05d1 \u05d2\u05d0\u05d5\u05df \u05d6\u0307\u05dc\u0307 \u200e.\u200e Haya is often quoted\u200e.\u200e\u200e\u2014\u200eChap\u200e.\u200e xv \u200e(\u200e fol. 10b \u200e)\u200e is headed \u05e4\u05d9 \u05d5\u05d0\u05d2\u0307\u05d1\u05d0\u05ea \u05d1\u05ea\u05d9 \u05db\u05e0\u05d9\u05e1\u05d9\u05d5\u05ea \u200e,\u200e concerning the duties in the synagogue\u200e;\u200e chap\u200e.\u200e xvi \u200e(\u200e fol. 16 \u200e)\u200e is headed \u05e4\u05d9 \u05e0\u05d8\u0307\u05d0\u05dd \u05ea\u05e8\u05ea\u05d9\u05d1 \u05d0\u05dc\u05d1\u05e8\u05db\u05d5\u05ea \u200e,\u200e on the order of the blessings\u200e,\u200e incomplete\u200e.\u200e  ']",http://genizah.bodleian.ox.ac.uk/profile/manuscript/c6f97673-fc76-4f5f-bddc-bd535e70ecc4
[u'MS. Heb. e. 50/2'],[u'The text of 1 Samuel xxiii. 11 (\u05db\u05d0\u05e9\u05e8) to xxvi. 6 (\u05dc\u05d0\u05de\u05e8)'],[u'MS. Heb. e. 50'],"[u'Yemen Rabb\u200e.\u200e char\u200e.\u200e\u200e;\u200e \u200e8\u200evo\u200e,\u200e paper \u200e.\u200e \u200e(\u200ePart of the same MS\u200e.\u200e as No. 7 \u200e)\u200e ']","[u'Bought from Wertheimer, 1893 (from the Genizah).']","[u'17a', u'24b']",[u'Main language: Hebrew.'],[],[],[],[u'Bible. Samuel.'],"[u'with vowel points\u200e,\u200e accents\u200e,\u200e and a few Masoretic notes\u200e.\u200e ']",http://genizah.bodleian.ox.ac.uk/profile/manuscript/1d6750fc-1e52-4efd-a2e5-ea49f1444ba4
[u'MS. Heb. e. 50/3'],[u'Text of Jeremiah l. 11 (\u05d5\u05ea\u05e6\u05d4\u05dc\u05d9) to verse 44 (\u05de\u05e2\u05dc\u05d9\u05d4)'],[u'MS. Heb. e. 50'],"[u'Span\u200e.\u200e squ\u200e.\u200e char\u200e.\u200e\u200e;\u200e \u200e8\u200evo\u200e,\u200e vellum \u200e.\u200e ']","[u'Bought from Wertheimer, 1893 (from the Genizah).']","[u'25a', u'26b']",[u'Main language: Hebrew.'],[],[],[],[u'Bible. Jeremiah.'],"[u'Blank spaces in the MS\u200e.\u200e before verses \u200e1\u200e\u200e7\u200e\u200e,\u200e \u200e2\u200e\u200e8\u200e\u200e,\u200e \u200e3\u200e\u200e1\u200e\u200e,\u200e and \u200e4\u200e\u200e1\u200e\u200e.\u200e ']",http://genizah.bodleian.ox.ac.uk/profile/manuscript/ddc8cf4c-685e-4dfb-beb9-852e2afecb7c
[u'MS. Heb. e. 50/4'],[u'\u05e1\u05dc\u05d9\u05d7\u05d5\u05ea'],[u'MS. Heb. e. 50'],"[u'Yemen Rabb\u200e.\u200e char\u200e.\u200e\u200e;\u200e \u200e8\u200evo\u200e,\u200e paper \u200e.\u200e ']","[u'Bought from Wertheimer, 1893 (from the Genizah).']","[u'27a', u'33b']",[u'Main language: Hebrew.'],['Abraham'],[],[],"[u'Abraham.', u'Liturgy. \u05e1\u05dc\u05d9\u05d7\u05d5\u05ea.']",[u'With vowel points \u200e(\u200eSegol sometimes expressed by the sign of Pathah\u200e)\u200e\u200e.\u200e '],http://genizah.bodleian.ox.ac.uk/profile/manuscript/9ee48ee7-c88e-44ac-87a2-ec9ace31daf6
[u'MS. Heb. e. 50/5'],[u'\u05d5\u05d9\u05d3\u05d5\u05d9 attributed to R. Nissim'],[u'MS. Heb. e. 50'],"[u'Syr\u200e.\u200e Rabb\u200e.\u200e char\u200e.\u200e\u200e;\u200e \u200e8\u200evo\u200e,\u200e paper \u200e,\u200e injured\u200e.\u200e ', u'Probably by the same hand as No. 6 \u200e.\u200e ']","[u'Bought from Wertheimer, 1893 (from the Genizah).']","[u'34a', u'37b']",[u'Main language: Hebrew.'],['Nissim'],[],[],"[u'Liturgy. \u05d9\u05d5\u05dd \u05d4\u05db\u05d9\u05e4\u05d5\u05e8\u05d9\u05dd. (\u05d5\u05d9\u05d3\u05d5\u05d9 of R. Nissim).', u'Nissim. \u05d5\u05d9\u05d3\u05d5\u05d9 ascribed to him.']","[u'\u200e(\u200ewith variations\u200e,\u200e beg\u200e.\u200e and end missing\u200e)\u200e\u200e,\u200e a few vowel points\u200e.\u200e ']",http://genizah.bodleian.ox.ac.uk/profile/manuscript/3b0c1e67-7ff0-442e-a0fc-15d4dd97848b
[u'MS. Heb. e. 50/6'],[u'Headed \u05d5\u05d3\u05d5\u05d9 \u05d7\u05d8\u05d0\u05e0\u05d5 \u05dc\u05e2\u05e8\u05d1\u05d9\u05ea \u05dc\u05db\u05e4\u05d5\u05e8'],[u'MS. Heb. e. 50'],"[u'Yemen Rabb\u200e.\u200e char\u200e.\u200e\u200e;\u200e \u200e8\u200evo\u200e,\u200e paper \u200e,\u200e injured\u200e.\u200e ', u'Probably by the same hand as No. 5 \u200e.\u200e ']","[u'Bought from Wertheimer, 1893 (from the Genizah).']","[u'38a', u'39b']",[u'Main language: Hebrew.'],[],[],[],[u'Liturgy. \u05d9\u05d5\u05dd \u05d4\u05db\u05d9\u05e4\u05d5\u05e8\u05d9\u05dd. (\u05d5\u05d9\u05d3\u05d5\u05d9).'],"[u'beg\u200e.\u200e \u05d7\u05d8\u05d0\u05e0\u05d5 \u05dc\u05e4\u05e0\u05d9\u05da \u05d1\u05db\u05dc \u05e8\u05b7\u05d2\u05b7\u05e2 \u200e,\u200e incomplete\u200e;\u200e with vowel points\u200e.\u200e ']",http://genizah.bodleian.ox.ac.uk/profile/manuscript/1c447dcb-db8c-41d2-8ed3-24b2a32e19ac
[u'MS. Heb. e. 50/7'],[u'Text of Psalms'],[u'MS. Heb. e. 50'],[u'\u200e(\u200ePart of the same MS\u200e.\u200e as No. 2 \u200e)\u200e '],"[u'Bought from Wertheimer, 1893 (from the Genizah).']","[u'40a', u'49b']",[u'Main language: Hebrew.'],[],[],[],[u'Bible. Psalms.'],"[u'\u200e(\u200epart of the same MS\u200e.\u200e as ff. 17 to 24 \u200e)\u200e lxxx\u200e.\u200e \u200e9\u200e \u200e(\u200e\u05d5\u05ea\u05d8\u05e2\u05d4\u200e,\u200e MS\u200e.\u200e lxxviii\u200e)\u200e to lxxxix\u200e.\u200e \u200e4\u200e\u200e9\u200e \u200e(\u200e\u05de\u05d9\u200e,\u200e MS\u200e.\u200e lxxxvii\u200e)\u200e\u200e.\u200e ']",http://genizah.bodleian.ox.ac.uk/profile/manuscript/4158fbed-6648-41a6-8ca2-d8f9ab22d55c
[u'MS. Heb. e. 50/8'],[u'Liturgies'],[u'MS. Heb. e. 50'],"[u'Syr\u200e.\u200e Rabb\u200e.\u200e char\u200e.\u200e\u200e;\u200e \u200e8\u200evo\u200e,\u200e paper \u200e.\u200e ']","[u'Bought from Wertheimer, 1893 (from the Genizah).']","[u'50a', u'58b']",[u'Main language: Hebrew.'],['Amram azan'],[],[],"[u'Amram \u1e25azan.', u'Jacob.', u'Liturgy. \u05e4\u05e1\u05d7.']",[],http://genizah.bodleian.ox.ac.uk/profile/manuscript/8627c5e3-51bc-4605-a5c0-af62c411c3cc
[u'MS. Heb. e. 50/9'],"[u'Liturgies for the seventh day of Pesah, headed \u05de\u05e2\u05de\u05d3 \u05d5\u05d9\u05d5\u05e9\u05e2']",[u'MS. Heb. e. 50'],"[u'Syr\u200e.\u200e Rabb\u200e.\u200e char\u200e.\u200e\u200e;\u200e \u200e8\u200evo\u200e,\u200e paper \u200e.\u200e ']","[u'Bought from Wertheimer, 1893 (from the Genizah).']","[u'59a', u'72b']",[u'Main language: Hebrew.'],['Joseph b. Nisan'],[],[],"[u'Joseph b. Nisan', u'Judah.', u'Liturgy. \u05e4\u05e1\u05d7.']",[u'Partly with vowel points\u200e.\u200e '],http://genizah.bodleian.ox.ac.uk/profile/manuscript/b3ed3f72-2389-4013-9895-eccc8c462f45
[u'MS. Heb. e. 51'],[u'Babylonian Talmud \u05e1\u05d5\u05db\u05d4'],[],"[u'Yemen Rabb\u200e.\u200e char\u200e.\u200e\u200e;\u200e \u200e8\u200evo\u200e,\u200e paper \u200e;\u200e ff\u200e.\u200e 1  and 2  are injured\u200e.\u200e ', u'Ff\u200e.\u200e \u200e8\u200e\u200e4\u200e\u200e.\u200e ']","[u'Bought from Wertheimer, 1893 (from the Genizah).']","[u'Bodleian Library, Oxford University', u'1a', u'84b']","[u'The main language is Aramaic. Other languages included: Hebrew, Judeo-Arabic.']",[],[],[],"[u'Agadic notes and treatises.', u'Medical treatises, and notes. Arabic.', u'Talmud, Babli. \u05e1\u05d5\u05db\u05d4.', u'Talmud, Babli. Commentaries. \u05e1\u05d5\u05db\u05d4. (Hebrew and Arabic glosses).']","[u'beg\u200e.\u200e missing\u200e,\u200e beg\u200e.\u200e with the words \u05e2\u05e9\u05e8\u05d9\u05dd \u05d0\u05de\u05d4 \u05d0\u05d3\u05dd \u05d9\u05d5\u05d3\u05e2  \u200e(\u200efol\u200e.\u200e \u200e1\u200e\u200e,\u200e l\u200e.\u200e \u200e1\u200e\u200e4\u200e\u200e)\u200e to end\u200e:\u200e \u05d0\u05d5\u05d9 \u05dc\u05e9\u05db\u05e0\u05d5. \u05d0\u05de\u0307 \u05e8\u0307 \u05d0\u05dc\u05e2\u05d6\u05e8 \u05d0\u05de\u05e8 \u05e8\u0307 \u05d7\u05e0\u05d9\u05e0\u05d4 \u05ea\u05dc\u05de\u05d9\u05d3\u05d9 \u05d7\u05db\u05de\u0307 \u05de\u05e8\u05d1\u05d9\u05dd \u05e9\u05dc\u05d5\u05dd \u05d1\u05e2\u05d5\u05dc\u05dd \u05e9\u05e0\u0307 \u05d5\u05db\u05dc \u05d1\u05e0\u05d9\u05da \u05dc\u05de\u05d5\u05d3\u05d9 \u05d9\u05d9\u05d9 \u05d5\u05e8\u05d1 \u05e9\u05dc\u05d5\u05dd \u05d1\u05e0\u05d9\u05da. \u05d4\u05d3\u05e8\u05e0\u05d0 \u05e2\u05dc\u05da \u05d7\u05dc\u05d9\u05dc \u05d7\u05de\u05e9\u05d4: \u05e1\u05dc\u05d9\u05e7 \u200e.\u200e Some lexicographical glosses on the margin in Hebrew and Arabic\u200e.\u200e Postscript \u200e(\u200e fol. 84 \u200e)\u200e\u200e:\u200e \u05d1\u05e8\u05d5\u05da \u05de\u05d9 \u05e9\u05e2\u05d6\u05e8\u05e0\u05d9 \u05dc\u05d4\u05e9\u05dc\u05d9\u05de\u05d5 \u05d1\u0307\u05d4\u0307 \u05d5\u05d1\u05e8\u05d5\u05da \u05e9\u05de\u05d5: \u05d4\u05d3\u0307\u05d9 \u05e7\u05d5\u05d1\u05dc \u05d1\u05d7\u05e1\u05d1 \u05d0\u05dc\u05d8\u05d0\u05e7\u05d4 \u05d5\u05d0\u05df \u05d5\u05d2\u05d3 \u05d6\u05dc\u05dc \u05d0\u05d5 \u05db\u0307\u05d8\u05d0 \u05e4\u05d4\u05d5 \u05de\u05df \u05d0\u05dc\u05e0\u05e1\u05d9\u05da\u0307: \u05d0\u05dc\u05d4\u05d9\u05dd \u05d9\u05de\u05d7\u05d5\u05dc \u05dc\u05d9 \u05e2\u05dc \u05db\u05dc \u05de\u05d4 \u05e9\u05e9\u05d2\u05d9\u05ea\u05d9 \u05d5\u05d8\u05e2\u05d9\u05ea\u05d9 \u05db\u05d3\u05db\u0307 \u05e9\u05d2\u05d9\u05d0\u05d5\u05ea \u05de\u05d9 \u05d9\u05d1\u05d9\u05df \u05de\u05e0\u05e1\u05ea\u05e8\u05d5\u05ea \u05e0\u05e7\u05d9\u05e0\u05d9 \u05d0\u0307\u05d5\u0307\u05d9\u0307\u05e8\u0307: \u200e.\u200e Then follows a medical prescription in Arabic\u200e,\u200e by a later hand\u200e,\u200e headed \u05e6\u05e4\u05d4 \u05dc\u05e7\u05d5\u05d5\u05d4 \u05d0\u05dc\u05d8\u05d1\u05d9\u05e2\u05d4 \u200e;\u200e fol. 84b \u200e,\u200e another\u200e,\u200e headed \u05e6\u05e4\u05d4 \u05dc\u05d3\u05de\u05e2\u05d4 \u05d0\u05dc\u05e2\u05d9\u05df \u200e.\u200e Fol. 84b \u200e.\u200e Two Agadic notes\u200e,\u200e headed \u05de\u05e0\u05e7\u05d5\u05dc \u05de\u05df \u05e1\u05e7\u05dc\u05d9 \u200e;\u200e the one on the order of the books of the Prophets\u200e,\u200e the other beg\u200e.\u200e \u05e9\u05e9\u05d4 \u05e9\u05d1\u05d8\u05d9\u05dd \u05e2\u05dc\u05d5 \u05dc\u05e8\u05d0\u05e9 \u05d4\u05e8 \u05d2\u05e8\u05d9\u05d6\u05d9\u05dd \u200e.\u200e ']",http://genizah.bodleian.ox.ac.uk/profile/manuscript/4d7486c8-4ba1-4aa8-8bfd-7884b1c0bff0
[u'MS. Heb. e. 52 (R)'],"[u'A scroll, writing on both sides, containing Babylonian Talmud, tractate \u05d1\u05d9\u05e6\u05d4']",[],[u'Syr\u200e.\u200e Rabb\u200e.\u200e char\u200e.\u200e\u200e;\u200e paper \u200e.\u200e '],"[u'Bought from Wertheimer, 1893 (from the Genizah).']","[u'Bodleian Library, Oxford University', u'1a', u'10a']",[u'Main language: Hebrew.'],[],"[u'Abraham b. Daniel', u'Daniel b. Isaac', u'Isaac b. Abraham', u'Abraham b. Isaac, \u05d0\u05d1\u05df \u05d0\u05dc\u05d1\u05e7\u05e8\u05d4']",[],"[u'Talmud, Babli. \u05d1\u05d9\u05e6\u05d4.']","[u'beg\u200e.\u200e with the words \u05d5\u05e0\u05d5\u05d3\u05d9\u05dd \u05d1\u05d0\u05e0\u05d5 \u05dc\u05de\u05d7\u05dc\u05d5\u05e7\u05ea \u05e8\u0307 \u05d9\u05d4\u05d5\u05d3\u05d4 \u05d5\u05e8\u05d1\u05e0\u05df  \u200e(\u200efol\u200e.\u200e \u200e2\u200e\u200e8\u200eb\u200e,\u200e l\u200e.\u200e \u200e1\u200e\u200e7\u200e\u200e)\u200e to end\u200e.\u200e Postscript\u200e:\u200e \u05d4\u05d3\u05e8\u05df \u05e2\u05dc\u05da \u05de\u05e9\u05d9\u05dc\u05d9\u05df. \u05d7\u05e1\u05dc\u05ea \u05d1\u05d9\u05e6\u05d4 \u05d1\u05e8\u05d7\u05de\u05d9 \u05e9\u05de\u05d9\u05d0 \u200e.\u200e Owner\u200e:\u200e \u05dc\u05d0\u05d1\u05e8\u05d4\u05dd \u05d1\u05e8 \u05d9\u05e6\u05d7\u05e7 \u05d1\u05e8 \u05d0\u05d1\u05e8\u05d4\u05dd \u05d1\u05e8 \u05d3\u05e0\u05d9\u05d0\u05dc \u05d1\u05e8 \u05d9\u05e6\u05d7\u05e7 \u05e0\u0307\u05e2\u0307 \u05d4\u05d9\u05d3\u05d5\u05e2 \u05d1\u05d0\u05d1\u05df \u05d0\u05dc\u05d1\u05e7\u05e8\u05d4 \u200e.\u200e ']",http://genizah.bodleian.ox.ac.uk/profile/manuscript/72bd78bc-ed9f-490f-a0b0-3867d3133fdc
[u'MS. Heb. e. 54/1'],[u'Liturgies (\u05e4\u05d6\u05de\u05d5\u05df)'],[u'MS. Heb. e. 54'],"[u'Yemen Rabb\u200e.\u200e and curs\u200e.\u200e char\u200e.\u200e\u200e,\u200e partly obliterated\u200e;\u200e \u200e8\u200evo\u200e,\u200e paper \u200e.\u200e ']","[u'Bought from Wertheimer, 1893 (from the Genizah).']","[u'1a', u'2b']",[u'Main language: Hebrew.'],['Joseph'],[],[],"[u'Joseph.', u'Liturgy. \u05e1\u05dc\u05d9\u05d7\u05d5\u05ea.', u'Liturgy. \u05e4\u05d6\u05de\u05d5\u05e0\u05d9\u05dd.']",[],http://genizah.bodleian.ox.ac.uk/profile/manuscript/441f5a47-1cca-49f1-8321-765b3db3220a
[u'MS. Heb. e. 54/10'],[u'The ritual for \u05e4\u05e1\u05d7 night'],[u'MS. Heb. e. 54'],"[u'Yemen Rabb\u200e.\u200e and curs\u200e.\u200e char\u200e.\u200e\u200e,\u200e partly obliterated\u200e;\u200e \u200e8\u200evo\u200e,\u200e paper \u200e.\u200e ']","[u'Bought from Wertheimer, 1893 (from the Genizah).']","[u'49a', u'62b']",[u'Main language: Hebrew.'],[],[],[],"[u'Liturgy. \u05e4\u05e1\u05d7.', u'Liturgy. Haggadah.']","[u'headed \u05e1\u05d3\u05e8 \u05d4\u05e2\u05e9\u05d9\u05d9\u05d4 \u05d1\u05dc\u05d9\u05dc\u05d9 \u05d4\u05e4\u05e1\u05d7 \u05d5\u05db\u05da \u05d4\u05d5\u05d0 \u200e,\u200e containing the \u05d4\u05d2\u05d3\u05d4 according to the Yemen rite\u200e,\u200e ending with \u05e0\u05e9\u05de\u05ea\u200e.\u200e ']",http://genizah.bodleian.ox.ac.uk/profile/manuscript/c0b73a96-3452-49c0-88c8-50d544668356
